seed,disease,kg,condition,model,shuffle,pool_size,positive_letter,rank,reciprocal_rank,hit@1,hit@3,hit@5,parsed,error,pos_basis,pos_agreement,pos_confidence,pos_rationale,frac_basis_kg,mean_confidence
0,First-line anemia in lower-risk MDS,none,no_kg,llama3.3:70b,0,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,Drug-8 lacks substantial evidence or known mechanisms that would make it a likely candidate for treating first-line anemia in lower-risk MDS.,0.5,2.5
0,First-line anemia in lower-risk MDS,none,no_kg,llama3.3:70b,1,8,A,1,1.0,1,1,1,1,,both,consistent,4.0,"Drug-8 has a reported link to an erythropoiesis-related target, suggesting potential efficacy in treating anemia.",0.25,2.25
0,EGPA,none,no_kg,llama3.3:70b,0,8,F,5,0.2,0,0,1,1,,prior,insufficient,1.0,"There is no specific evidence from the knowledge graph for Drug-1, and prior pharmacological knowledge does not strongly support its use for EGPA.",0.625,1.875
0,EGPA,none,no_kg,llama3.3:70b,1,8,C,4,0.25,0,0,1,1,,prior,insufficient,2.0,Drug-1's potential is uncertain due to sparse and conflicting information regarding its mechanism of action in relation to EGPA.,0.375,2.375
0,COVID-19 (expanded population),none,no_kg,llama3.3:70b,0,8,G,7,0.14285714285714285,0,0,0,1,,kg,conflicting,1.0,Conflicting evidence regarding Drug-8's interaction with COVID-19 relevant pathways and lack of clear mechanistic insight reduces confidence in its potential.,0.5,1.875
0,COVID-19 (expanded population),none,no_kg,llama3.3:70b,1,8,A,4,0.25,0,0,1,1,,prior,insufficient,2.0,"Drug-8's ranking is based on general pharmacological principles, but its specific application to COVID-19 is unclear.",0.0,1.875
0,HoFH in children,none,no_kg,llama3.3:70b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Drug-8 lacks any provided or known mechanistic links to HoFH, making its potential benefit highly speculative.",0.5,2.5
0,HoFH in children,none,no_kg,llama3.3:70b,1,8,E,6,0.16666666666666666,0,0,0,1,,kg,insufficient,1.0,"The knowledge graph provides minimal information about Drug-8's relevance to HoFH or related pathways, making its potential highly speculative.",0.5,2.375
0,Biliary tract cancer,none,no_kg,llama3.3:70b,0,8,C,2,0.5,0,1,1,1,,kg,consistent,3.0,"Drug-7 is linked to a target that influences a pathway implicated in biliary tract cancer, as per the knowledge graph.",0.625,1.875
0,Biliary tract cancer,none,no_kg,llama3.3:70b,1,8,D,4,0.25,0,0,1,1,,prior,insufficient,2.0,"Drug-7 is known for its application in other diseases, making its potential for Biliary tract cancer uncertain without direct evidence.",0.25,2.125
0,Diabetic retinopathy/DME (EMA Mar+May 2026),none,no_kg,llama3.3:70b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-8 is ranked last due to no apparent connection to the pathophysiological processes involved in diabetic retinopathy based on available knowledge.,0.5,1.875
0,Diabetic retinopathy/DME (EMA Mar+May 2026),none,no_kg,llama3.3:70b,1,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,"Lacking evidence from both the knowledge graph and prior pharmacological knowledge, Drug-8's potential for treating diabetic retinopathy is highly uncertain.",0.5,2.375
0,Cerebral folate transport deficiency,none,no_kg,llama3.3:70b,0,8,A,1,1.0,1,1,1,1,,both,consistent,4.0,Drug-1 has mechanistic links to folate transport pathways and prior knowledge supports its potential in addressing cerebral folate deficiency.,0.5,2.0
0,Cerebral folate transport deficiency,none,no_kg,llama3.3:70b,1,8,B,1,1.0,1,1,1,1,,both,consistent,4.0,Drug-1 is ranked first due to its association with folate metabolism pathways and some supporting evidence from the knowledge graph.,0.625,2.0
0,Heart failure (broadened),none,no_kg,llama3.3:70b,0,8,A,1,1.0,1,1,1,1,,both,consistent,5.0,Drug-7 has strong mechanistic links to heart failure through its target and pathway associations.,0.5,2.375
0,Heart failure (broadened),none,no_kg,llama3.3:70b,1,8,D,3,0.3333333333333333,0,1,1,1,,kg,consistent,4.0,"Drug-7 is linked to pathways involved in cardiac function through the knowledge graph, suggesting potential benefits for heart failure patients.",0.5,3.0
0,Indolent systemic mastocytosis,none,no_kg,llama3.3:70b,0,8,H,8,0.125,0,0,0,1,,kg,conflicting,1.0,"Drug-8 has limited and conflicting information regarding its potential to treat indolent systemic mastocytosis, leading to low confidence in its effectiveness.",0.5,1.875
0,Indolent systemic mastocytosis,none,no_kg,llama3.3:70b,1,8,C,2,0.5,0,1,1,1,,both,consistent,3.0,"Drug-8 shows some promise through its association with relevant biological pathways, but the evidence is less robust compared to Drug-6.",0.25,1.875
0,"Crohn's disease (moderate-severe, refractory)",none,no_kg,llama3.3:70b,0,8,E,2,0.5,0,1,1,1,,both,consistent,5.0,"Drug-7 shows promise due to its reported effects on inflammatory pathways aligned with the pathophysiology of Crohn's disease, supported by both knowledge graph evidence and prior pharmacological understanding.",0.625,2.875
0,"Crohn's disease (moderate-severe, refractory)",none,no_kg,llama3.3:70b,1,8,A,4,0.25,0,0,1,1,,kg,conflicting,2.0,"The knowledge graph indicates Drug-7 may interact with pathways related to inflammation, but prior knowledge suggests these interactions might not be beneficial for Crohn's disease treatment.",0.625,1.875
0,Chronic hepatitis B (pediatric),none,no_kg,llama3.3:70b,0,8,C,5,0.2,0,0,1,1,,kg,insufficient,1.0,"The knowledge graph provides minimal information on Drug-7's relevance to Chronic hepatitis B, making its potential impact uncertain.",0.625,1.875
0,Chronic hepatitis B (pediatric),none,no_kg,llama3.3:70b,1,8,F,1,1.0,1,1,1,1,,both,consistent,4.0,Drug-7 is ranked highest due to its association with a pathway implicated in hepatitis B virus replication.,0.25,1.875
0,Acquired hypothalamic obesity,none,no_kg,llama3.3:70b,0,8,E,5,0.2,0,0,1,1,,both,conflicting,2.0,Drug-6's ranking is lowered due to conflicting information regarding its effects on metabolic pathways and potential for treating obesity.,0.5,2.5
0,Acquired hypothalamic obesity,none,no_kg,llama3.3:70b,1,8,F,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,"Drug-6 lacks clear connections to the disease's key pathways based on prior pharmacological knowledge, and no relevant evidence was found in the knowledge graph.",0.5,2.25
0,Advanced RCC after PD-1/PD-L1 + VEGF-TKI,none,no_kg,llama3.3:70b,0,8,F,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Without evidence or a clear mechanism of action related to Advanced RCC, Drug-8's potential is considered low.",0.5,1.875
0,Advanced RCC after PD-1/PD-L1 + VEGF-TKI,none,no_kg,llama3.3:70b,1,8,F,8,0.125,0,0,0,1,,prior,insufficient,1.0,There is no significant evidence from either the knowledge graph or prior pharmacological knowledge supporting Drug-8's use in Advanced RCC after PD-1/PD-L1 + VEGF-TKI.,0.625,2.5
0,Retinal vein occlusion,none,no_kg,llama3.3:70b,0,8,F,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,Drug-8 has no apparent connection to the pathophysiology of retinal vein occlusion based on available knowledge.,0.5,1.875
0,Retinal vein occlusion,none,no_kg,llama3.3:70b,1,8,C,3,0.3333333333333333,0,1,1,1,,both,consistent,4.0,Drug-8 affects coagulation pathways and has a plausible mechanism for reducing the risk of retinal vein occlusion.,0.5,2.25
0,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.3:70b,0,8,B,1,1.0,1,1,1,1,,both,consistent,4.0,"Drug-2 has a consistent mechanistic link through the knowledge graph to pathways implicated in Alzheimer's dementia, such as neuroinflammation and neurotransmitter dysregulation.",0.5,2.375
0,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.3:70b,1,8,A,3,0.3333333333333333,0,1,1,1,,prior,insufficient,2.0,"While Drug-2 lacks specific evidence from the knowledge graph, its general pharmacological profile suggests some potential for neuroprotection.",0.625,2.25
0,High LDL-C with increased CV risk (expanded),none,no_kg,llama3.3:70b,0,8,H,5,0.2,0,0,1,1,,prior,insufficient,2.0,"Similar to Drug-5, Drug-8 lacks sufficient evidence to confidently assess its mechanistic plausibility for treating High LDL-C with increased CV risk.",0.375,2.375
0,High LDL-C with increased CV risk (expanded),none,no_kg,llama3.3:70b,1,8,A,1,1.0,1,1,1,1,,both,consistent,5.0,Drug-8 has a clear mechanistic link to reducing LDL-C through inhibition of HMG-CoA reductase.,0.5,2.5
0,Indolent systemic mastocytosis (EMA),none,no_kg,llama3.3:70b,0,8,A,3,0.3333333333333333,0,1,1,1,,kg,insufficient,1.0,"Drug-8's ranking is based on the knowledge graph, but due to sparse evidence, its potential effectiveness in treating mastocytosis remains highly speculative.",0.375,1.5
0,Indolent systemic mastocytosis (EMA),none,no_kg,llama3.3:70b,1,8,D,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,"There is limited information available on Drug-8's mechanism of action in relation to mastocytosis, making its potential efficacy difficult to assess.",0.5,2.25
0,Antibody-mediated rejection in organ transplantation,none,no_kg,llama3.3:70b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Drug-1 has no evident links to the disease or relevant pathways from either the knowledge graph or prior pharmacological knowledge, making its potential impact highly speculative and uncertain.",0.5,2.0
0,Antibody-mediated rejection in organ transplantation,none,no_kg,llama3.3:70b,1,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,"Drug-1 has no clear association with immune modulation in the provided evidence, making it hard to justify its use based solely on prior knowledge.",0.375,2.375
0,Invasive fungal infections pediatric ≥2yr,none,no_kg,llama3.3:70b,0,8,F,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Drug-5 has no clear mechanistic link to antifungal pathways or established use in treating invasive fungal infections, making it the least plausible candidate.",0.375,2.75
0,Invasive fungal infections pediatric ≥2yr,none,no_kg,llama3.3:70b,1,8,C,5,0.2,0,0,1,1,,kg,insufficient,1.0,No significant evidence from the knowledge graph or prior knowledge supports Drug-5's use for invasive fungal infections in pediatric patients.,0.5,2.125
0,PKU expanded to ≥12yr,none,no_kg,llama3.3:70b,0,8,E,4,0.25,0,0,1,1,,prior,insufficient,1.0,Drug-8 lacks clear connections to metabolic pathways relevant to PKU based on general knowledge.,0.0,1.25
0,PKU expanded to ≥12yr,none,no_kg,llama3.3:70b,1,8,B,3,0.3333333333333333,0,1,1,1,,prior,insufficient,2.0,"Drug-8's ranking is lower due to the absence of direct evidence linking it to PKU pathways, relying solely on speculative pharmacological properties.",0.125,1.875
0,"Pediatric low-grade glioma (+dabrafenib, BRAF V600E)",none,no_kg,llama3.3:70b,0,8,E,3,0.3333333333333333,0,1,1,1,,kg,consistent,4.0,"The knowledge graph reports a mechanistic link between Drug-8 and the MAPK/ERK pathway, which suggests it may be effective against Pediatric low-grade glioma with BRAF V600E mutation.",0.625,2.25
0,"Pediatric low-grade glioma (+dabrafenib, BRAF V600E)",none,no_kg,llama3.3:70b,1,8,B,3,0.3333333333333333,0,1,1,1,,prior,insufficient,2.0,"While Drug-8 has shown promise in other cancer types, its relevance to Pediatric low-grade glioma is speculative based on general pharmacological principles.",0.625,2.625
0,Retinal vein occlusion,none,no_kg,llama3.3:70b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-8's lack of documented effects on vascular diseases or retinal health means its potential for treating retinal vein occlusion is uncertain and ranks the lowest.,0.5,2.25
0,Retinal vein occlusion,none,no_kg,llama3.3:70b,1,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,There is no provided or known evidence supporting Drug-8's use in treating retinal vein occlusion.,0.125,1.875
0,Spinal muscular atrophy (pediatric expansion),none,no_kg,llama3.3:70b,0,8,F,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,Drug-8's potential effectiveness is difficult to assess due to the absence of specific evidence linking it to spinal muscular atrophy pathways.,0.0,1.375
0,Spinal muscular atrophy (pediatric expansion),none,no_kg,llama3.3:70b,1,8,A,3,0.3333333333333333,0,1,1,1,,kg,insufficient,2.0,"The knowledge graph provided minimal information on Drug-8's relevance to Spinal Muscular Atrophy, making it difficult to assess its potential.",0.375,2.0
0,LDL-C elevation in statin-intolerant dyslipidemia,none,no_kg,llama3.3:70b,0,8,G,6,0.16666666666666666,0,0,0,1,,kg,conflicting,1.0,"Drug-8's associations in the knowledge graph conflict with known pharmacological effects, making its potential for treating LDL-C elevation uncertain.",0.5,2.375
0,LDL-C elevation in statin-intolerant dyslipidemia,none,no_kg,llama3.3:70b,1,8,F,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,Lacking direct evidence or strong mechanistic links for Drug-8 in treating LDL-C elevation makes its assessment highly speculative.,0.5,2.375
0,Polycythaemia vera and essential thrombocytopenia,none,no_kg,llama3.3:70b,0,8,E,5,0.2,0,0,1,1,,prior,insufficient,2.0,There is little to no evidence from the knowledge graph or prior knowledge that suggests Drug-1 would be effective in treating Polycythaemia vera and essential thrombocytopenia.,0.5,2.5
0,Polycythaemia vera and essential thrombocytopenia,none,no_kg,llama3.3:70b,1,8,D,2,0.5,0,1,1,1,,both,consistent,4.0,"Drug-1 has associations with targets involved in hematopoietic regulation, aligning with its potential use for Polycythaemia vera and essential thrombocytopenia.",0.5,2.25
0,Primary immunodeficiency pediatric (EMA),none,no_kg,llama3.3:70b,0,8,E,1,1.0,1,1,1,1,,both,consistent,4.0,Drug-1 has consistent mechanistic links to immune system modulation through the knowledge graph and prior pharmacological knowledge.,0.5,1.875
0,Primary immunodeficiency pediatric (EMA),none,no_kg,llama3.3:70b,1,8,C,1,1.0,1,1,1,1,,prior,insufficient,3.0,Drug-1 is ranked first based on general assumptions about immunomodulatory drugs potentially being effective in treating immunodeficiencies.,0.0,1.875
0,COVID-19 updated strain,none,no_kg,llama3.3:70b,0,8,C,5,0.2,0,0,1,1,,prior,insufficient,1.0,Drug-8 lacks sufficient evidence from both the knowledge graph and prior pharmacological knowledge to assess its mechanistic plausibility for COVID-19.,0.5,2.125
0,COVID-19 updated strain,none,no_kg,llama3.3:70b,1,8,H,8,0.125,0,0,0,1,,kg,insufficient,1.0,Drug-8 has the least support due to a complete lack of relevant mechanistic links in the knowledge graph and no clear prior pharmacological rationale for its use against COVID-19.,0.625,2.375
0,Oral tablet formulation for weight management,none,no_kg,llama3.3:70b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Drug-8 lacks clear connections to weight management mechanisms in both prior knowledge and the knowledge graph, making its potential uncertain.",0.5,1.875
0,Oral tablet formulation for weight management,none,no_kg,llama3.3:70b,1,8,D,5,0.2,0,0,1,1,,kg,conflicting,1.0,"The knowledge graph suggests Drug-8 could affect weight, but this conflicts with known effects of similar drugs on appetite and metabolism.",0.375,2.0
0,"mCRC BRAF V600E (traditional approval, was accelerated)",none,no_kg,llama3.3:70b,0,8,A,1,1.0,1,1,1,1,,both,consistent,5.0,"Drug-7 has a well-established association with BRAF V600E mutations and is known to inhibit the MAPK pathway, which is relevant to mCRC.",0.375,2.125
0,"mCRC BRAF V600E (traditional approval, was accelerated)",none,no_kg,llama3.3:70b,1,8,E,5,0.2,0,0,1,1,,kg,consistent,3.0,"Drug-7 is associated with pathways that can influence tumor growth, though its direct impact on BRAF V600E mutations is less clear.",0.625,2.25
0,TRD monotherapy,none,no_kg,llama3.3:70b,0,8,F,5,0.2,0,0,1,1,,prior,insufficient,2.0,Drug-6 lacks clear evidence in the knowledge graph but has some prior suggestion of neuroprotective effects that might be beneficial for TRD.,0.5,2.5
0,TRD monotherapy,none,no_kg,llama3.3:70b,1,8,B,2,0.5,0,1,1,1,,prior,insufficient,2.0,"Drug-6 is placed second due to the general principle that drugs with diverse mechanisms may offer benefit in TRD, despite no specific evidence.",0.0,2.0
0,Reduce MACE in CVD + obesity/overweight,none,no_kg,llama3.3:70b,0,8,A,5,0.2,0,0,1,1,,kg,conflicting,1.0,"Drug-8 has conflicting evidence regarding its effects on cardiovascular health, making its potential for MACE reduction unclear.",0.5,1.875
0,Reduce MACE in CVD + obesity/overweight,none,no_kg,llama3.3:70b,1,8,B,5,0.2,0,0,1,1,,kg,insufficient,2.0,Limited information from the knowledge graph on Drug-8's effects on CVD + obesity/overweight pathways makes it difficult to assess its mechanistic plausibility.,0.5,2.375
0,Giant cell arteritis,none,no_kg,llama3.3:70b,0,8,G,7,0.14285714285714285,0,0,0,1,,kg,insufficient,1.0,"The knowledge graph reports an association between Drug-8 and a pathway, but it is unclear how this relates to Giant cell arteritis.",0.5,1.875
0,Giant cell arteritis,none,no_kg,llama3.3:70b,1,8,H,3,0.3333333333333333,0,1,1,1,,kg,insufficient,2.0,"Similar to Drug-7, Drug-8 has limited information supporting its potential efficacy in treating Giant cell arteritis.",0.375,2.0
0,Acute HCV pediatric,none,no_kg,llama3.3:70b,0,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,"Drug-8 has no apparent connection to antiviral mechanisms or pathways relevant to treating HCV, making its potential very speculative.",0.25,2.125
0,Acute HCV pediatric,none,no_kg,llama3.3:70b,1,8,E,5,0.2,0,0,1,1,,prior,insufficient,1.0,Drug-8 lacks any direct or indirect evidence linking it to the treatment of Acute HCV pediatric.,0.5,2.625
0,MASH with fibrosis,none,no_kg,llama3.3:70b,0,8,C,5,0.2,0,0,1,1,,prior,insufficient,2.0,Drug-8's potential in treating MASH with fibrosis is uncertain due to a lack of specific evidence from the knowledge graph or conflicting prior knowledge.,0.25,2.25
0,MASH with fibrosis,none,no_kg,llama3.3:70b,1,8,E,3,0.3333333333333333,0,1,1,1,,prior,insufficient,2.0,Drug-8 has some theoretical basis in pharmacology for treating fibrosis but lacks direct evidence from the knowledge graph or substantial prior research.,0.5,1.875
0,Resectable gastric/GEJ adenocarcinoma (neoadj+adj +FLOT),none,no_kg,llama3.3:70b,0,8,F,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,Drug-7 is placed sixth due to a lack of clear mechanistic rationale for its use in this cancer type without more specific evidence.,0.0,1.875
0,Resectable gastric/GEJ adenocarcinoma (neoadj+adj +FLOT),none,no_kg,llama3.3:70b,1,8,F,7,0.14285714285714285,0,0,0,1,,kg,conflicting,1.0,"Drug-7 has some knowledge graph links suggesting potential relevance, but these are outweighed by conflicting evidence and a lack of clear support from prior pharmacological knowledge.",0.625,1.875
0,Chronic kidney disease,none,no_kg,llama3.3:70b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"With no provided evidence from the knowledge graph and no clear prior understanding of its effects relevant to CKD, Drug-5 is ranked last due to high uncertainty.",0.5,2.5
0,Chronic kidney disease,none,no_kg,llama3.3:70b,1,8,D,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,"Without specific evidence linking Drug-5 to renal health or disease mechanisms, its potential for treating chronic kidney disease remains speculative.",0.625,1.875
0,Generalized myasthenia gravis,none,no_kg,llama3.3:70b,0,8,D,6,0.16666666666666666,0,0,0,1,,kg,conflicting,1.0,Knowledge graph evidence for Drug-8 suggests it may exacerbate symptoms of myasthenia gravis by affecting neuromuscular transmission negatively.,0.375,2.0
0,Generalized myasthenia gravis,none,no_kg,llama3.3:70b,1,8,D,4,0.25,0,0,1,1,,prior,insufficient,2.0,"Without specific evidence from the knowledge graph for Drug-8, prior knowledge suggests it may not be the most effective option, leading to lower confidence.",0.625,2.75
0,Measles prophylaxis post-exposure,none,no_kg,llama3.3:70b,0,8,B,1,1.0,1,1,1,1,,prior,insufficient,2.0,"Drug-1 is ranked first based on prior knowledge of its potential antiviral properties, although specific evidence for measles prophylaxis is lacking.",0.125,1.25
0,Measles prophylaxis post-exposure,none,no_kg,llama3.3:70b,1,8,E,1,1.0,1,1,1,1,,both,consistent,4.0,"Drug-1 is ranked first due to its association with immune response modulation, which could be beneficial for measles prophylaxis.",0.25,2.125
0,HoFH pediatric (EMA),none,no_kg,llama3.3:70b,0,8,F,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,"Without specific knowledge graph entries for Drug-8 related to HoFH, its potential is speculative based on general pharmacology.",0.25,2.0
0,HoFH pediatric (EMA),none,no_kg,llama3.3:70b,1,8,D,2,0.5,0,1,1,1,,kg,consistent,3.0,Drug-8 is associated with the disease through a reported pathway but lacks strong prior knowledge support.,0.5,1.875
0,mHSPC + ADT,none,no_kg,llama3.3:70b,0,8,E,6,0.16666666666666666,0,0,0,1,,kg,conflicting,1.0,The reported associations for Drug-8 are sparse and not aligned with known disease mechanisms.,0.5,2.375
0,mHSPC + ADT,none,no_kg,llama3.3:70b,1,8,F,6,0.16666666666666666,0,0,0,1,,kg,conflicting,1.0,Conflicting evidence regarding Drug-8's mechanism raises concerns about its effectiveness for mHSPC + ADT.,0.375,1.875
0,Chronic thromboembolic pulmonary hypertension,none,no_kg,llama3.3:70b,0,8,A,1,1.0,1,1,1,1,,both,consistent,4.0,Drug-7's association with the endothelin pathway suggests potential for improving vascular function in CTEPH.,0.5,2.0
0,Chronic thromboembolic pulmonary hypertension,none,no_kg,llama3.3:70b,1,8,H,7,0.14285714285714285,0,0,0,1,,kg,conflicting,1.0,"The knowledge graph suggests Drug-7 might have some relevance, but the evidence is too sparse and conflicting to support its potential efficacy.",0.5,2.0
0,Pediatric atopic dermatitis,none,no_kg,llama3.3:70b,0,8,A,3,0.3333333333333333,0,1,1,1,,prior,insufficient,3.0,"While Drug-8 lacks direct evidence from the knowledge graph, prior pharmacological knowledge suggests potential relevance to atopic dermatitis pathways.",0.625,2.5
0,Pediatric atopic dermatitis,none,no_kg,llama3.3:70b,1,8,E,4,0.25,0,0,1,1,,kg,conflicting,3.0,Drug-8 has some evidence suggesting potential use but conflicts with known mechanisms of atopic dermatitis treatment.,0.5,2.5
0,Delay T1D onset in children ≥1yr,none,no_kg,llama3.3:70b,0,8,B,1,1.0,1,1,1,1,,both,consistent,4.0,Drug-5 has shown immunomodulatory effects in other contexts that could plausibly delay Type 1 Diabetes onset.,0.375,2.375
0,Delay T1D onset in children ≥1yr,none,no_kg,llama3.3:70b,1,8,D,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Drug-5 has no provided evidence from the knowledge graph and limited prior pharmacological knowledge supporting its relevance to T1D onset delay, resulting in low confidence in its potential.",0.5,2.375
