seed,disease,kg,condition,model,shuffle,pool_size,positive_letter,rank,reciprocal_rank,hit@1,hit@3,hit@5,parsed,error,pos_basis,pos_agreement,pos_confidence,pos_rationale,frac_basis_kg,mean_confidence
2,HR+/HER2- node-positive high-risk early breast cancer,none,no_kg,llama3.1:405b,0,8,C,2,0.5,0,1,1,1,,kg,consistent,4.0,"The knowledge graph shows a clear link between Drug-7 and the estrogen receptor pathway, which is critical in HR+ breast cancer.",0.625,2.5
2,HR+/HER2- node-positive high-risk early breast cancer,none,no_kg,llama3.1:405b,1,8,H,8,0.125,0,0,0,1,,kg,conflicting,1.0,"The knowledge graph suggests that Drug-7 targets a pathway that is not typically associated with HR+/HER2- breast cancer, and its reported effects are inconsistent with its proposed mechanism of action.",0.625,2.5
2,Retinopathy of prematurity,none,no_kg,llama3.1:405b,0,8,F,3,0.3333333333333333,0,1,1,1,,prior,insufficient,3.0,"As an anti-inflammatory agent, Drug-7 may have some benefit in treating retinopathy of prematurity, but there is no evidence in the knowledge graph.",0.5,2.25
2,Retinopathy of prematurity,none,no_kg,llama3.1:405b,1,8,C,6,0.16666666666666666,0,0,0,1,,kg,insufficient,1.0,"The knowledge graph provides limited evidence for Drug-7, and its relevance to retinopathy of prematurity is unclear.",0.625,2.25
2,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.1:405b,0,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,Drug-6 has no direct evidence and its pharmacology does not strongly suggest benefits for Alzheimer's agitation.,0.375,2.125
2,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.1:405b,1,8,B,5,0.2,0,0,1,1,,kg,conflicting,2.0,"The knowledge graph indicates a link between Drug-6 and the disease, but this conflicts with my understanding of its pharmacological effects.",0.625,2.5
2,LDL-C elevation in statin-intolerant dyslipidemia,none,no_kg,llama3.1:405b,0,8,A,1,1.0,1,1,1,1,,both,consistent,4.0,"Drug-8 has a strong mechanistic link to the disease via its target and pathway, consistent with both the knowledge graph and prior pharmacological knowledge.",0.625,2.125
2,LDL-C elevation in statin-intolerant dyslipidemia,none,no_kg,llama3.1:405b,1,8,D,6,0.16666666666666666,0,0,0,1,,prior,insufficient,2.0,"Without specific evidence, Drug-8's potential effects on LDL-C elevation are speculative based on its known mechanisms.",0.5,3.0
2,First-line anemia in lower-risk MDS,none,no_kg,llama3.1:405b,0,8,F,8,0.125,0,0,0,1,,kg,conflicting,1.0,"Drug-8's inclusion is likely a knowledge graph error, given its pathway involvement seems unrelated to anemia.",0.5,2.25
2,First-line anemia in lower-risk MDS,none,no_kg,llama3.1:405b,1,8,C,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Drug-8 lacks any clear connection to the condition, either from the knowledge graph or known pharmacological effects.",0.375,2.5
2,"Crohn's disease (moderate-severe, refractory)",none,no_kg,llama3.1:405b,0,8,E,5,0.2,0,0,1,1,,kg,consistent,3.0,"The knowledge graph provides some evidence that Drug-7 targets proteins involved in Crohn's disease, but the clinical significance is uncertain.",0.625,2.5
2,"Crohn's disease (moderate-severe, refractory)",none,no_kg,llama3.1:405b,1,8,D,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,"Lacking graph evidence, I'm uncertain about Drug-7's potential in Crohn's disease due to its unclear mechanism of action.",0.625,2.25
2,COVID-19 in severe renal impairment/dialysis,none,no_kg,llama3.1:405b,0,8,B,4,0.25,0,0,1,1,,both,conflicting,3.0,"While the knowledge graph suggests that Drug-8 has antiviral activity, my prior knowledge indicates potential toxicity concerns in patients with renal impairment, which may limit its use.",0.625,2.75
2,COVID-19 in severe renal impairment/dialysis,none,no_kg,llama3.1:405b,1,8,A,1,1.0,1,1,1,1,,both,consistent,4.0,"Drug-8 has a strong mechanistic link to the disease through its target and pathway, supported by both the knowledge graph and prior pharmacological knowledge.",0.625,2.625
2,MASH with fibrosis,none,no_kg,llama3.1:405b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,The absence of relevant evidence and lack of a clear mechanism make Drug-8 the least plausible candidate for treating MASH with fibrosis.,0.625,2.75
2,MASH with fibrosis,none,no_kg,llama3.1:405b,1,8,G,4,0.25,0,0,1,1,,kg,conflicting,1.0,"The knowledge graph suggests that Drug-8 targets a protein involved in fibrosis, but this conflicts with prior knowledge of its mechanism.",0.375,1.75
2,Pancreatic NET,none,no_kg,llama3.1:405b,0,8,D,4,0.25,0,0,1,1,,kg,conflicting,3.0,"Drug-8's action on its target seems counterintuitive for treating NETs based on my knowledge, despite the KG suggesting a plausible pathway.",0.625,2.5
2,Pancreatic NET,none,no_kg,llama3.1:405b,1,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"There is limited prior knowledge about Drug-8, and the knowledge graph provides no evidence to support its use in Pancreatic NET.",0.625,2.625
2,Retinal vein occlusion,none,no_kg,llama3.1:405b,0,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,"Without any evidence or a clear mechanistic link to retinal vein occlusion, I rank Drug-8 as uncertain based on my prior knowledge alone.",0.375,2.375
2,Retinal vein occlusion,none,no_kg,llama3.1:405b,1,8,D,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,"No evidence was provided for Drug-8, and its pharmacological profile does not suggest a clear link to retinal vein occlusion treatment.",0.5,2.125
2,Cerebral folate transport deficiency,none,no_kg,llama3.1:405b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-1's known effects do not align with the pathophysiology of cerebral folate transport deficiency.,0.375,1.875
2,Cerebral folate transport deficiency,none,no_kg,llama3.1:405b,1,8,E,3,0.3333333333333333,0,1,1,1,,prior,insufficient,3.0,"Although there is no evidence in the knowledge graph, my prior knowledge suggests that Drug-1 may have some activity against cerebral folate transport deficiency due to its known effects on related biological processes.",0.625,2.25
2,ILD-associated pulmonary hypertension,none,no_kg,llama3.1:405b,0,8,C,4,0.25,0,0,1,1,,prior,insufficient,2.0,"While there is no direct evidence, Drug-3's mechanism as a phosphodiesterase inhibitor may have beneficial effects on pulmonary vasculature.",0.625,2.375
2,ILD-associated pulmonary hypertension,none,no_kg,llama3.1:405b,1,8,F,6,0.16666666666666666,0,0,0,1,,both,conflicting,1.0,"Despite the graph showing a link for Drug-3, my pharmacological knowledge does not support its efficacy for ILD-associated pulmonary hypertension.",0.5,2.0
2,Indolent systemic mastocytosis (EMA),none,no_kg,llama3.1:405b,0,8,A,1,1.0,1,1,1,1,,both,consistent,4.0,"Drug-8 has been linked to the PI3K/AKT pathway, which is relevant for mast cell proliferation and survival.",0.5,2.375
2,Indolent systemic mastocytosis (EMA),none,no_kg,llama3.1:405b,1,8,C,2,0.5,0,1,1,1,,kg,consistent,3.0,"The knowledge graph suggests Drug-8 acts on the PI3K/AKT pathway, relevant to mast cell survival and proliferation.",0.625,2.0
2,CRSwNP (eosinophilic chronic rhinosinusitis with nasal polyps),none,no_kg,llama3.1:405b,0,8,C,2,0.5,0,1,1,1,,prior,insufficient,3.0,"Pharmacological properties suggest possible benefits, but lack of knowledge-graph evidence limits confidence.",0.625,2.625
2,CRSwNP (eosinophilic chronic rhinosinusitis with nasal polyps),none,no_kg,llama3.1:405b,1,8,F,6,0.16666666666666666,0,0,0,1,,kg,consistent,2.0,"Drug-8 has some graph evidence supporting its potential in treating CRSwNP, but the links are indirect and less compelling compared to higher-ranked options.",0.625,2.625
2,Chronic hepatitis B (pediatric),none,no_kg,llama3.1:405b,0,8,G,5,0.2,0,0,1,1,,kg,consistent,2.0,"The knowledge graph indicates that Drug-8 targets a protein involved in the hepatitis B pathway, but its efficacy is uncertain due to limited evidence.",0.5,2.375
2,Chronic hepatitis B (pediatric),none,no_kg,llama3.1:405b,1,8,D,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,"Similarly, there is no clear evidence or prior knowledge supporting a strong mechanistic link between Drug-8 and hepatitis B.",0.5,1.875
2,HoFH in children,none,no_kg,llama3.1:405b,0,8,F,6,0.16666666666666666,0,0,0,1,,kg,consistent,2.0,"The knowledge graph provides some evidence for Drug-8, but it is not convincing, and my prior knowledge does not support it.",0.5,2.0
2,HoFH in children,none,no_kg,llama3.1:405b,1,8,D,4,0.25,0,0,1,1,,prior,insufficient,3.0,"Drug-8 has no clear mechanistic link to HoFH in children based on my prior knowledge, but it may have some indirect effects.",0.375,2.125
2,Biliary tract cancer 1L,none,no_kg,llama3.1:405b,0,8,B,5,0.2,0,0,1,1,,kg,conflicting,2.0,"The knowledge graph suggests a link between Drug-8 and Biliary tract cancer 1L, but this conflicts with prior knowledge of its limited anti-cancer efficacy.",0.5,2.75
2,Biliary tract cancer 1L,none,no_kg,llama3.1:405b,1,8,G,7,0.14285714285714285,0,0,0,1,,kg,insufficient,1.0,"The knowledge graph provides no evidence for Drug-8's relevance to Biliary tract cancer, and I am not aware of any prior information supporting its use.",0.5,2.25
2,Diabetic retinopathy/DME (EMA Mar+May 2026),none,no_kg,llama3.1:405b,0,8,D,8,0.125,0,0,0,1,,kg,conflicting,1.0,Conflicting evidence in the knowledge graph and lack of strong prior support make Drug-8's plausibility for Diabetic retinopathy/DME questionable.,0.625,2.125
2,Diabetic retinopathy/DME (EMA Mar+May 2026),none,no_kg,llama3.1:405b,1,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,No clear evidence or rationale supports the use of this drug for Diabetic retinopathy/DME.,0.625,3.0
2,Spinal muscular atrophy (pediatric expansion),none,no_kg,llama3.1:405b,0,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,Drug-8 has no known connection to spinal muscular atrophy or its therapeutic targets.,0.5,2.5
2,Spinal muscular atrophy (pediatric expansion),none,no_kg,llama3.1:405b,1,8,D,8,0.125,0,0,0,1,,prior,insufficient,1.0,"There is no information on Drug-8's potential benefits for spinal muscular atrophy, making it the lowest-confidence candidate.",0.375,2.25
2,High LDL-C with increased CV risk (expanded),none,no_kg,llama3.1:405b,0,8,F,6,0.16666666666666666,0,0,0,1,,prior,insufficient,2.0,"Drug-8 has been used to treat a different condition, and its effect on LDL-C levels or CV risk is unknown.",0.5,2.75
2,High LDL-C with increased CV risk (expanded),none,no_kg,llama3.1:405b,1,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Without any direct evidence or clear pharmacological rationale, Drug-8's potential for treating high LDL-C is uncertain.",0.625,2.375
2,Polycythaemia vera and essential thrombocytopenia,none,no_kg,llama3.1:405b,0,8,H,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,There is no clear rationale or evidence supporting the use of Drug-1 for Polycythaemia vera and essential thrombocytopenia.,0.625,2.125
2,Polycythaemia vera and essential thrombocytopenia,none,no_kg,llama3.1:405b,1,8,C,2,0.5,0,1,1,1,,kg,consistent,3.0,Drug-1's graph evidence is weaker but still suggests a possible link to TPO signaling.,0.375,2.125
2,Hidradenitis suppurativa,none,no_kg,llama3.1:405b,0,8,E,4,0.25,0,0,1,1,,prior,insufficient,2.0,"Although no knowledge-graph evidence was provided, prior knowledge suggests Drug-6 may have some anti-inflammatory effects.",0.625,2.25
2,Hidradenitis suppurativa,none,no_kg,llama3.1:405b,1,8,B,8,0.125,0,0,0,1,,kg,conflicting,1.0,"The knowledge graph suggests a link, but it conflicts with prior knowledge indicating that Drug-6 could potentially worsen symptoms of Hidradenitis suppurativa.",0.625,2.375
2,Acute HCV pediatric,none,no_kg,llama3.1:405b,0,8,C,2,0.5,0,1,1,1,,kg,consistent,4.0,"The knowledge graph shows that Drug-8 targets a protein crucial for HCV entry, and its mechanism is consistent with established antiviral strategies.",0.625,2.375
2,Acute HCV pediatric,none,no_kg,llama3.1:405b,1,8,D,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,"Without knowledge graph evidence, Drug-8's potential efficacy is uncertain and relies on speculative application of its known pharmacological properties.",0.5,1.875
2,CKD in T2D,none,no_kg,llama3.1:405b,0,8,D,4,0.25,0,0,1,1,,kg,consistent,3.0,"Drug-8 targets a relevant pathway, but its efficacy might be limited by the complexity of CKD in T2D pathophysiology.",0.625,2.25
2,CKD in T2D,none,no_kg,llama3.1:405b,1,8,A,1,1.0,1,1,1,1,,both,consistent,4.0,"Drug-8 has a strong mechanistic link to the disease, targeting a key pathway involved in CKD progression.",0.625,2.5
2,BRAF V600E metastatic NSCLC,none,no_kg,llama3.1:405b,0,8,G,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,"With no provided evidence and limited prior knowledge of Drug-7's mechanisms, its effectiveness against NSCLC remains uncertain.",0.625,2.0
2,BRAF V600E metastatic NSCLC,none,no_kg,llama3.1:405b,1,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"There is little information available about Drug-7, making it difficult to assess its potential for treating BRAF V600E metastatic NSCLC.",0.375,3.0
2,Retinal vein occlusion,none,no_kg,llama3.1:405b,0,8,D,6,0.16666666666666666,0,0,0,1,,prior,insufficient,2.0,"Drug-8 has limited information available, and its mechanism of action is unclear; further investigation is needed to determine its potential efficacy for retinal vein occlusion.",0.375,2.5
2,Retinal vein occlusion,none,no_kg,llama3.1:405b,1,8,A,1,1.0,1,1,1,1,,kg,consistent,4.0,"Drug-8 has a clear mechanistic link to the disease through its target and pathway, making it a strong candidate.",0.625,2.5
2,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.1:405b,0,8,F,6,0.16666666666666666,0,0,0,1,,kg,insufficient,2.0,"Drug-3 is connected to a pathway that might influence Alzheimer's dementia symptoms, but the evidence provided does not strongly support its application specifically for agitation.",0.625,2.25
2,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.1:405b,1,8,D,4,0.25,0,0,1,1,,prior,conflicting,3.0,"Drug-3 has a potential mechanistic link to the target disease through its action on acetylcholine receptors, but this is conflicting with the knowledge graph evidence and requires further evaluation.",0.375,2.625
2,Heterozygous familial hypercholesterolemia,none,no_kg,llama3.1:405b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Prior pharmacological knowledge does not suggest a clear mechanistic link between Drug-7 and the disease, and the lack of evidence in the knowledge graph makes it difficult to assess its plausibility.",0.625,2.125
2,Heterozygous familial hypercholesterolemia,none,no_kg,llama3.1:405b,1,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,I have insufficient knowledge to assess the potential efficacy of Drug-7 for this disease.,0.625,2.625
2,Acquired hypofibrinogenemia in cardiovascular surgery,none,no_kg,llama3.1:405b,0,8,D,5,0.2,0,0,1,1,,prior,insufficient,2.0,"There is no direct evidence for Drug-6, and its mechanism of action does not suggest a clear link to acquired hypofibrinogenemia.",0.375,2.25
2,Acquired hypofibrinogenemia in cardiovascular surgery,none,no_kg,llama3.1:405b,1,8,B,5,0.2,0,0,1,1,,kg,consistent,2.0,"The knowledge graph indicates that Drug-6 affects platelet aggregation, which may have some indirect benefits for hypofibrinogenemia.",0.625,2.0
2,Crohn's disease,none,no_kg,llama3.1:405b,0,8,H,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,"There is no evidence from the knowledge graph, and Drug-8's mechanism of action is not well understood in the context of Crohn's disease.",0.5,2.5
2,Crohn's disease,none,no_kg,llama3.1:405b,1,8,F,6,0.16666666666666666,0,0,0,1,,kg,consistent,2.0,"The knowledge graph reports a weak association between Drug-8 and Crohn's disease, consistent with prior knowledge of its limited efficacy.",0.5,2.25
2,COVID-19 updated strain,none,no_kg,llama3.1:405b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"I have no prior knowledge about Drug-8, and no evidence is provided to support its effectiveness against COVID-19.",0.5,1.875
2,COVID-19 updated strain,none,no_kg,llama3.1:405b,1,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"With no provided evidence and no known antiviral properties, Drug-8 is the least promising candidate.",0.5,2.0
2,HoFH pediatric (EMA),none,no_kg,llama3.1:405b,0,8,C,2,0.5,0,1,1,1,,kg,consistent,3.0,"Drug-8 is linked to a relevant pathway in the knowledge graph, but its direct pharmacological action is less clear.",0.5,1.875
2,HoFH pediatric (EMA),none,no_kg,llama3.1:405b,1,8,B,1,1.0,1,1,1,1,,both,consistent,4.0,Drug-8 has a plausible mechanistic link to HoFH pediatric via the knowledge graph and aligns with my understanding of lipid-lowering therapies.,0.5,2.625
2,Primary mediastinal large B-cell lymphoma,none,no_kg,llama3.1:405b,0,8,F,6,0.16666666666666666,0,0,0,1,,prior,insufficient,2.0,Drug-7's mechanism doesn't clearly align with known pathways involved in B-cell lymphoma.,0.375,2.875
2,Primary mediastinal large B-cell lymphoma,none,no_kg,llama3.1:405b,1,8,F,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Drug-7 lacks clear connections to lymphoma treatment mechanisms, making it the least plausible option based on available information.",0.5,1.875
2,TRD monotherapy,none,no_kg,llama3.1:405b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"No clear mechanistic plausibility based on prior pharmacological knowledge, and no supporting evidence in the knowledge graph.",0.625,2.625
2,TRD monotherapy,none,no_kg,llama3.1:405b,1,8,A,1,1.0,1,1,1,1,,prior,insufficient,3.0,"Although no evidence is provided, Drug-5 has shown promise in similar disease areas.",0.375,2.5
2,Reduce MACE in CVD + obesity/overweight,none,no_kg,llama3.1:405b,0,8,E,3,0.3333333333333333,0,1,1,1,,prior,insufficient,2.0,"Although there is no direct evidence, Drug-7 has a similar mechanism of action to other drugs that have shown efficacy in reducing MACE.",0.625,1.875
2,Reduce MACE in CVD + obesity/overweight,none,no_kg,llama3.1:405b,1,8,F,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,"Drug-7's mechanism of action is unclear, making it difficult to assess its plausibility.",0.25,2.25
2,Allergic fungal rhinosinusitis (AFRS) ≥6yr,none,no_kg,llama3.1:405b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"My pharmacological knowledge does not support Drug-8's potential for treating AFRS, and the lack of evidence from the knowledge graph makes it difficult to assess its mechanistic plausibility.",0.625,2.75
2,Allergic fungal rhinosinusitis (AFRS) ≥6yr,none,no_kg,llama3.1:405b,1,8,B,1,1.0,1,1,1,1,,both,consistent,4.0,"Drug-8 has a plausible mechanism of action against AFRS, supported by both the knowledge graph and prior knowledge of antifungal properties.",0.5,2.25
2,Measles prophylaxis post-exposure,none,no_kg,llama3.1:405b,0,8,E,3,0.3333333333333333,0,1,1,1,,prior,insufficient,3.0,"Although no direct evidence is provided, Drug-1 has been used in treating viral infections and may have some prophylactic effects against measles.",0.5,2.25
2,Measles prophylaxis post-exposure,none,no_kg,llama3.1:405b,1,8,A,1,1.0,1,1,1,1,,both,consistent,4.0,"Drug-1 has been shown to target a pathway involved in measles virus replication, and its antiviral properties are well-established.",0.375,2.25
2,Obstructive sleep apnea with obesity,none,no_kg,llama3.1:405b,0,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,2.0,"There is limited prior knowledge about Drug-8's potential for treating obstructive sleep apnea with obesity, and no direct evidence from the knowledge graph.",0.5,2.625
2,Obstructive sleep apnea with obesity,none,no_kg,llama3.1:405b,1,8,A,1,1.0,1,1,1,1,,both,consistent,4.0,"Drug-8 has been linked to targets involved in sleep regulation and obesity, with supporting evidence from the knowledge graph.",0.625,2.25
2,HER2+ solid tumors (tumor-agnostic),none,no_kg,llama3.1:405b,0,8,F,6,0.16666666666666666,0,0,0,1,,prior,insufficient,2.0,Drug-8 has no evidence from the knowledge graph and its pharmacological profile does not strongly suggest effectiveness for HER2+ tumors.,0.375,2.625
2,HER2+ solid tumors (tumor-agnostic),none,no_kg,llama3.1:405b,1,8,F,6,0.16666666666666666,0,0,0,1,,prior,insufficient,2.0,"Drug-8 has anti-proliferative effects, but I am uncertain about its mechanism in HER2+ tumors.",0.625,2.5
2,Heart failure (broadened),none,no_kg,llama3.1:405b,0,8,A,3,0.3333333333333333,0,1,1,1,,prior,insufficient,3.0,"Drug-8 has vasodilatory properties, which may be beneficial in heart failure, but lacks direct mechanistic evidence.",0.625,2.625
2,Heart failure (broadened),none,no_kg,llama3.1:405b,1,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,"No direct evidence available; prior knowledge does not suggest a clear mechanism for heart failure treatment, making it an uncertain candidate.",0.5,2.375
2,GVHD + pediatric,none,no_kg,llama3.1:405b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Lacking both knowledge graph evidence and strong prior knowledge, Drug-6's candidacy for GVHD + pediatric is uncertain.",0.5,2.5
2,GVHD + pediatric,none,no_kg,llama3.1:405b,1,8,F,4,0.25,0,0,1,1,,kg,consistent,3.0,"Drug-6 is linked to a pathway involved in inflammation, but the evidence is sparse and requires further investigation.",0.375,2.5
2,COVID-19 (expanded population),none,no_kg,llama3.1:405b,0,8,G,7,0.14285714285714285,0,0,0,1,,kg,consistent,2.0,"The knowledge graph indicates Drug-8 targets a protein involved in viral replication, but the evidence is sparse and not strongly supported by prior knowledge.",0.625,2.625
2,COVID-19 (expanded population),none,no_kg,llama3.1:405b,1,8,F,5,0.2,0,0,1,1,,kg,conflicting,2.0,"The knowledge-graph evidence for Drug-8 is conflicting, with some links suggesting potential efficacy and others indicating potential harm.",0.625,2.375
2,Delay T1D onset in children ≥1yr,none,no_kg,llama3.1:405b,0,8,B,4,0.25,0,0,1,1,,prior,insufficient,2.0,"I have some knowledge of Drug-6's pharmacology, but there is no clear connection to T1D delay.",0.625,2.375
2,Delay T1D onset in children ≥1yr,none,no_kg,llama3.1:405b,1,8,H,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,"Without evidence, Drug-6's effects on T1D prevention are uncertain, and its pharmacological properties do not suggest clear relevance.",0.625,2.0
2,BRAF+ thyroid cancer,none,no_kg,llama3.1:405b,0,8,F,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,"Drug-8 has no clear relation to BRAF or thyroid cancer, and its mechanism is not well understood in this context.",0.5,2.375
2,BRAF+ thyroid cancer,none,no_kg,llama3.1:405b,1,8,C,7,0.14285714285714285,0,0,0,1,,kg,insufficient,2.0,"Drug-8 has limited evidence supporting its use in BRAF+ thyroid cancer, and its mechanism of action is not directly linked to the disease.",0.625,3.0
2,Chronic kidney disease,none,no_kg,llama3.1:405b,0,8,B,4,0.25,0,0,1,1,,kg,conflicting,1.0,"The knowledge graph indicates Drug-6 interacting with a protein involved in kidney disease, but its mechanism of action raises concerns about potential nephrotoxicity.",0.625,2.0
2,Chronic kidney disease,none,no_kg,llama3.1:405b,1,8,D,4,0.25,0,0,1,1,,both,conflicting,3.0,"Although the knowledge graph suggests that Drug-6 targets a relevant pathway, its effect on blood pressure may worsen CKD.",0.625,2.75
2,IgG4-related disease,none,no_kg,llama3.1:405b,0,8,F,6,0.16666666666666666,0,0,0,1,,kg,insufficient,2.0,"The knowledge graph reports a weak link between Drug-8 and IgG4-related disease, but the evidence is sparse and inconclusive.",0.625,2.25
2,IgG4-related disease,none,no_kg,llama3.1:405b,1,8,F,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,No direct evidence or clear mechanistic link to IgG4-related disease is available for Drug-8.,0.625,2.0
2,Oral tablet formulation for weight management,none,no_kg,llama3.1:405b,0,8,A,1,1.0,1,1,1,1,,both,consistent,4.0,"Drug-8 shows strong mechanistic links to weight management via the knowledge graph, consistent with its known pharmacological effects on appetite regulation.",0.625,2.25
2,Oral tablet formulation for weight management,none,no_kg,llama3.1:405b,1,8,C,3,0.3333333333333333,0,1,1,1,,prior,insufficient,2.0,"Although no evidence is provided for Drug-8, my prior knowledge suggests it may have some effect on weight due to its structural similarity to known weight management drugs.",0.5,1.875
2,Follicular lymphoma,none,no_kg,llama3.1:405b,0,8,F,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,"With no evidence in the knowledge graph and limited prior knowledge, Drug-8's potential for treating follicular lymphoma is highly uncertain.",0.625,2.25
2,Follicular lymphoma,none,no_kg,llama3.1:405b,1,8,C,6,0.16666666666666666,0,0,0,1,,prior,insufficient,2.0,"Similar to Drug-1, Drug-8 lacks sufficient evidence in the graph, and its pharmacological profile does not strongly suggest a benefit for follicular lymphoma based on known mechanisms.",0.375,2.625
2,Palmoplantar pustulosis (PMDA),none,no_kg,llama3.1:405b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,There is no clear rationale for Drug-8's use in PMDA based on the information provided or prior knowledge.,0.625,2.625
