seed,disease,kg,condition,model,shuffle,pool_size,positive_letter,rank,reciprocal_rank,hit@1,hit@3,hit@5,parsed,error,pos_basis,pos_agreement,pos_confidence,pos_rationale,frac_basis_kg,mean_confidence
2,MASH with fibrosis,none,no_kg,llama3.3:70b,1,8,D,6,0.16666666666666666,0,0,0,1,,kg,insufficient,1.0,Lack of direct evidence linking Drug-8 to fibrosis or related pathways makes its potential highly speculative and uncertain.,0.375,2.25
2,Pancreatic NET,none,no_kg,llama3.3:70b,0,8,A,1,1.0,1,1,1,1,,both,consistent,4.0,"Drug-8 has mechanistic links to targets involved in pathways relevant to Pancreatic NET, supported by both knowledge graph evidence and prior pharmacological understanding.",0.375,2.375
2,Pancreatic NET,none,no_kg,llama3.3:70b,1,8,E,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,No relevant information found for Drug-8 in treating Pancreatic NET.,0.5,2.0
2,Retinal vein occlusion,none,no_kg,llama3.3:70b,0,8,F,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,Drug-8 does not have known associations with treatments for retinal vein occlusion or similar vascular conditions in the retina.,0.25,2.0
2,Retinal vein occlusion,none,no_kg,llama3.3:70b,1,8,C,2,0.5,0,1,1,1,,kg,consistent,4.0,"Drug-8 is linked to targets involved in improving vascular health, potentially beneficial for treating retinal vein occlusion.",0.375,2.5
2,Cerebral folate transport deficiency,none,no_kg,llama3.3:70b,0,8,G,1,1.0,1,1,1,1,,both,consistent,4.0,Drug-1 is ranked first due to its association with folate metabolism pathways in the knowledge graph and prior knowledge of its role in related diseases.,0.375,2.375
2,Cerebral folate transport deficiency,none,no_kg,llama3.3:70b,1,8,A,1,1.0,1,1,1,1,,both,consistent,4.0,Drug-1 is ranked first due to its association with folate receptor targeting and potential impact on cerebral folate transport.,0.25,2.0
2,ILD-associated pulmonary hypertension,none,no_kg,llama3.3:70b,0,8,C,2,0.5,0,1,1,1,,both,consistent,4.0,Drug-3 shows potential due to its association with relevant pathways in the knowledge graph and alignment with prior understanding of vascular health.,0.5,2.625
2,ILD-associated pulmonary hypertension,none,no_kg,llama3.3:70b,1,8,D,1,1.0,1,1,1,1,,both,consistent,4.0,Drug-3 has both knowledge-graph evidence linking it to pathways relevant to pulmonary hypertension and prior pharmacological knowledge supporting its potential efficacy in treating related conditions.,0.375,1.875
2,Indolent systemic mastocytosis (EMA),none,no_kg,llama3.3:70b,0,8,G,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Drug-8 is last, reflecting significant uncertainty and a lack of evidence supporting its use in treating Indolent systemic mastocytosis.",0.0,1.875
2,Indolent systemic mastocytosis (EMA),none,no_kg,llama3.3:70b,1,8,C,4,0.25,0,0,1,1,,prior,insufficient,2.0,"Drug-8 is placed here considering it might have mechanisms that indirectly affect mast cell function or proliferation, though this is speculative without specific evidence.",0.0,1.875
2,CRSwNP (eosinophilic chronic rhinosinusitis with nasal polyps),none,no_kg,llama3.3:70b,0,8,E,6,0.16666666666666666,0,0,0,1,,kg,consistent,1.0,"The knowledge graph suggests a possible link between Drug-8 and CRSwNP pathways, but without further details, its potential remains speculative.",0.5,1.875
2,CRSwNP (eosinophilic chronic rhinosinusitis with nasal polyps),none,no_kg,llama3.3:70b,1,8,E,6,0.16666666666666666,0,0,0,1,,kg,insufficient,1.0,"Limited information is available on Drug-8's mechanism in relation to CRSwNP, making its ranking challenging.",0.5,2.0
2,Chronic hepatitis B (pediatric),none,no_kg,llama3.3:70b,0,8,G,7,0.14285714285714285,0,0,0,1,,kg,conflicting,1.0,"Drug-8 has conflicting reports of efficacy and safety in related conditions, making its application to Chronic hepatitis B uncertain.",0.625,1.875
2,Chronic hepatitis B (pediatric),none,no_kg,llama3.3:70b,1,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-8 is ranked last due to insufficient information or known effects that would suggest its use in treating pediatric chronic hepatitis B.,0.0,2.25
2,HoFH in children,none,no_kg,llama3.3:70b,0,8,D,2,0.5,0,1,1,1,,kg,consistent,3.0,"Drug-8 shows some association with lipid metabolism in the knowledge graph, suggesting potential applicability to HoFH.",0.375,1.875
2,HoFH in children,none,no_kg,llama3.3:70b,1,8,F,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,"Drug-8 lacks both direct evidence from the knowledge graph and supporting prior pharmacological knowledge, making its potential for treating HoFH highly uncertain.",0.375,2.375
2,Biliary tract cancer 1L,none,no_kg,llama3.3:70b,0,8,F,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Lacking specific evidence from the knowledge graph and relying on general pharmacological principles, Drug-8's potential in treating Biliary tract cancer is considered low confidence.",0.375,2.25
2,Biliary tract cancer 1L,none,no_kg,llama3.3:70b,1,8,F,7,0.14285714285714285,0,0,0,1,,kg,conflicting,1.0,"The knowledge graph suggests Drug-8 may interact with a relevant pathway, but prior knowledge indicates this interaction may not be beneficial in the context of biliary tract cancer.",0.5,1.875
2,Diabetic retinopathy/DME (EMA Mar+May 2026),none,no_kg,llama3.3:70b,0,8,A,1,1.0,1,1,1,1,,both,consistent,4.0,"Drug-8 has mechanistic links to diabetic retinopathy/DME through its impact on the VEGF pathway, which is consistent with prior knowledge of the disease's pathophysiology.",0.625,2.625
2,Diabetic retinopathy/DME (EMA Mar+May 2026),none,no_kg,llama3.3:70b,1,8,D,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,"Drug-8 lacks specific evidence linking it to pathways directly relevant to diabetic retinopathy treatment, making its potential benefit speculative.",0.5,2.125
2,Spinal muscular atrophy (pediatric expansion),none,no_kg,llama3.3:70b,0,8,C,3,0.3333333333333333,0,1,1,1,,prior,insufficient,2.0,Drug-8 is ranked third based on general principles that drugs affecting muscle or nerve function might have some relevance to Spinal Muscular Atrophy.,0.0,1.875
2,Spinal muscular atrophy (pediatric expansion),none,no_kg,llama3.3:70b,1,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Drug-8 has no clear association with pathways relevant to Spinal muscular atrophy, resulting in the lowest ranking due to insufficient evidence.",0.25,1.875
2,High LDL-C with increased CV risk (expanded),none,no_kg,llama3.3:70b,0,8,D,5,0.2,0,0,1,1,,kg,conflicting,1.0,The provided evidence for Drug-8 was conflicting and did not clearly support its use for High LDL-C with increased CV risk.,0.625,2.125
2,High LDL-C with increased CV risk (expanded),none,no_kg,llama3.3:70b,1,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Without specific evidence or a known mechanism affecting LDL-C, Drug-8 is considered the least plausible candidate.",0.375,2.375
2,Polycythaemia vera and essential thrombocytopenia,none,no_kg,llama3.3:70b,0,8,E,5,0.2,0,0,1,1,,prior,insufficient,1.0,"Drug-1 lacks direct evidence linking it to the disease mechanisms, making its assessment uncertain.",0.25,1.375
2,Polycythaemia vera and essential thrombocytopenia,none,no_kg,llama3.3:70b,1,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-1 does not have a clear or established link to the treatment of Polycythaemia vera and essential thrombocytopenia based on available knowledge.,0.25,2.25
2,Hidradenitis suppurativa,none,no_kg,llama3.3:70b,0,8,D,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,Drug-6 is ranked sixth with low confidence due to a lack of clear mechanistic links to Hidradenitis suppurativa treatment pathways.,0.0,2.125
2,Hidradenitis suppurativa,none,no_kg,llama3.3:70b,1,8,F,4,0.25,0,0,1,1,,both,conflicting,2.0,"Drug-6 is ranked fourth due to conflicting evidence between its known pharmacological effects and the sparse associations in the knowledge graph, leading to uncertainty about its efficacy for Hidradenitis suppurativa.",0.5,2.375
2,Acute HCV pediatric,none,no_kg,llama3.3:70b,0,8,C,3,0.3333333333333333,0,1,1,1,,prior,insufficient,1.0,Drug-8's effectiveness against HCV is uncertain without specific knowledge of its mechanism or target.,0.0,1.375
2,Acute HCV pediatric,none,no_kg,llama3.3:70b,1,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-8 is last due to a complete lack of information or plausible mechanism for treating Acute HCV pediatric.,0.0,1.875
2,CKD in T2D,none,no_kg,llama3.3:70b,0,8,A,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,"Without specific knowledge graph evidence or known pharmacological effects relevant to CKD in T2D, Drug-8's potential is difficult to assess.",0.0,1.75
2,CKD in T2D,none,no_kg,llama3.3:70b,1,8,B,4,0.25,0,0,1,1,,prior,insufficient,2.0,"Without strong evidence from the knowledge graph or prior knowledge indicating a clear mechanism for Drug-8 in treating CKD in T2D, its potential is uncertain.",0.5,2.375
2,BRAF V600E metastatic NSCLC,none,no_kg,llama3.3:70b,0,8,E,2,0.5,0,1,1,1,,both,consistent,4.0,"Drug-7 has been associated with inhibiting the MAPK pathway, downstream of BRAF, suggesting potential efficacy in treating BRAF V600E metastatic NSCLC.",0.25,2.25
2,BRAF V600E metastatic NSCLC,none,no_kg,llama3.3:70b,1,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-7 lacks any identifiable link to the treatment of BRAF V600E metastatic NSCLC through either KG evidence or prior knowledge.,0.5,2.75
2,Retinal vein occlusion,none,no_kg,llama3.3:70b,0,8,B,2,0.5,0,1,1,1,,kg,consistent,3.0,Drug-8 shows promise due to its reported association with anticoagulant effects that could alleviate Retinal vein occlusion symptoms.,0.25,1.875
2,Retinal vein occlusion,none,no_kg,llama3.3:70b,1,8,A,4,0.25,0,0,1,1,,kg,conflicting,2.0,"The knowledge graph suggests Drug-8 may influence pathways related to Retinal vein occlusion, but known pharmacological effects suggest it might not be directly beneficial.",0.5,2.375
2,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.3:70b,0,8,F,6,0.16666666666666666,0,0,0,1,,prior,insufficient,2.0,Assessment of Drug-3 is reliant on general pharmacological principles due to insufficient specific evidence from the knowledge graph.,0.25,2.125
2,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.3:70b,1,8,E,2,0.5,0,1,1,1,,prior,insufficient,3.0,Drug-3 is known to have effects on the central nervous system that could potentially benefit agitation in Alzheimer's patients.,0.5,1.875
2,Heterozygous familial hypercholesterolemia,none,no_kg,llama3.3:70b,0,8,D,6,0.16666666666666666,0,0,0,1,,kg,insufficient,1.0,There's very little evidence from the knowledge graph or prior knowledge to support Drug-7's potential in treating this condition.,0.5,2.375
2,Heterozygous familial hypercholesterolemia,none,no_kg,llama3.3:70b,1,8,E,4,0.25,0,0,1,1,,kg,conflicting,1.0,The knowledge graph suggests Drug-7 influences a pathway that might not directly impact cholesterol levels in the context of this disease.,0.5,1.75
2,Acquired hypofibrinogenemia in cardiovascular surgery,none,no_kg,llama3.3:70b,0,8,A,4,0.25,0,0,1,1,,both,conflicting,2.0,"Drug-6 has mixed signals from both prior knowledge and knowledge-graph evidence, suggesting potential but also raising concerns about its applicability to Acquired hypofibrinogenemia.",0.375,2.25
2,Acquired hypofibrinogenemia in cardiovascular surgery,none,no_kg,llama3.3:70b,1,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-6 has no known association with treating Acquired hypofibrinogenemia based on the provided knowledge graph evidence and prior pharmacological knowledge.,0.25,2.0
2,Crohn's disease,none,no_kg,llama3.3:70b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"No evidence from the knowledge graph or prior pharmacological knowledge supports Drug-8's use in treating Crohn's disease, making its potential highly speculative and uncertain.",0.5,1.875
2,Crohn's disease,none,no_kg,llama3.3:70b,1,8,C,8,0.125,0,0,0,1,,prior,insufficient,1.0,"There is no available evidence to support the use of Drug-8 in treating Crohn's disease, and prior knowledge does not suggest a clear mechanism of action.",0.5,1.875
2,COVID-19 updated strain,none,no_kg,llama3.3:70b,0,8,C,6,0.16666666666666666,0,0,0,1,,kg,insufficient,1.0,Drug-8 has limited support from the knowledge graph for its use against COVID-19.,0.5,2.125
2,COVID-19 updated strain,none,no_kg,llama3.3:70b,1,8,D,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,"Drug-8 lacks clear mechanistic links or prior knowledge supporting its use in COVID-19 treatment, making its potential highly uncertain.",0.25,2.25
2,HoFH pediatric (EMA),none,no_kg,llama3.3:70b,0,8,D,7,0.14285714285714285,0,0,0,1,,kg,conflicting,1.0,"Drug-8 is associated with a pathway that may not directly benefit HoFH pediatric patients, based on the knowledge graph and prior pharmacological understanding.",0.5,2.25
2,HoFH pediatric (EMA),none,no_kg,llama3.3:70b,1,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-8 has no reported associations with pathways relevant to HoFH and lacks prior evidence supporting its potential efficacy in this context.,0.5,2.25
2,Primary mediastinal large B-cell lymphoma,none,no_kg,llama3.3:70b,0,8,E,6,0.16666666666666666,0,0,0,1,,kg,insufficient,1.0,"Drug-7 has limited evidence in the knowledge graph relevant to this disease, making its potential efficacy highly speculative and thus ranked lower.",0.5,2.375
2,Primary mediastinal large B-cell lymphoma,none,no_kg,llama3.3:70b,1,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,There is no known mechanism or evidence supporting Drug-7's use in treating Primary mediastinal large B-cell lymphoma.,0.375,2.375
2,TRD monotherapy,none,no_kg,llama3.3:70b,0,8,G,5,0.2,0,0,1,1,,kg,conflicting,1.0,"The knowledge graph reports conflicting evidence for Drug-5, with some links suggesting potential benefits and others indicating possible adverse effects.",0.375,1.875
2,TRD monotherapy,none,no_kg,llama3.3:70b,1,8,D,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,"Without specific evidence linking Drug-5 to TRD pathways or symptoms, its potential as a treatment remains uncertain and speculative.",0.625,1.875
2,Reduce MACE in CVD + obesity/overweight,none,no_kg,llama3.3:70b,0,8,B,5,0.2,0,0,1,1,,kg,insufficient,1.0,There is very little evidence from the knowledge graph to support Drug-7's use in reducing MACE in CVD + obesity/overweight.,0.5,1.875
2,Reduce MACE in CVD + obesity/overweight,none,no_kg,llama3.3:70b,1,8,H,8,0.125,0,0,0,1,,kg,conflicting,1.0,The knowledge graph reports conflicting evidence regarding Drug-7's effects on relevant pathways for CVD and obesity management.,0.625,2.375
2,Allergic fungal rhinosinusitis (AFRS) ≥6yr,none,no_kg,llama3.3:70b,0,8,F,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,"Drug-8 lacks clear connections to either antifungal or anti-allergic pathways based on the information provided, making its potential for treating AFRS uncertain.",0.375,1.875
2,Allergic fungal rhinosinusitis (AFRS) ≥6yr,none,no_kg,llama3.3:70b,1,8,C,4,0.25,0,0,1,1,,prior,insufficient,2.0,"Drug-8 lacks direct evidence for AFRS treatment, but its pharmacological class may offer some benefits in managing allergic reactions.",0.25,2.125
2,Measles prophylaxis post-exposure,none,no_kg,llama3.3:70b,0,8,C,1,1.0,1,1,1,1,,both,consistent,4.0,"Drug-1 is ranked first due to its known immunomodulatory effects and potential application in viral infections, supported by both prior knowledge and sparse but consistent evidence from the knowledge graph.",0.5,2.0
2,Measles prophylaxis post-exposure,none,no_kg,llama3.3:70b,1,8,E,2,0.5,0,1,1,1,,prior,insufficient,3.0,Drug-1 is considered second due to potential antiviral properties that could be beneficial in a post-exposure setting.,0.0,1.75
2,Obstructive sleep apnea with obesity,none,no_kg,llama3.3:70b,0,8,B,4,0.25,0,0,1,1,,prior,insufficient,2.0,"Drug-8 lacks direct evidence linking it to sleep apnea or obesity, but its known effects on inflammation could be indirectly beneficial.",0.25,1.875
2,Obstructive sleep apnea with obesity,none,no_kg,llama3.3:70b,1,8,C,8,0.125,0,0,0,1,,prior,insufficient,1.0,There is no clear evidence or mechanistic rationale supporting the use of Drug-8 in treating Obstructive sleep apnea with obesity.,0.375,2.375
2,HER2+ solid tumors (tumor-agnostic),none,no_kg,llama3.3:70b,0,8,F,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,"Drug-8 lacks specific evidence in the knowledge graph and known pharmacological mechanisms do not clearly align with HER2+ solid tumor treatment, leading to low confidence.",0.5,2.375
2,HER2+ solid tumors (tumor-agnostic),none,no_kg,llama3.3:70b,1,8,A,2,0.5,0,1,1,1,,kg,consistent,4.0,"Drug-8 has reported mechanistic links to the HER2 pathway, suggesting potential efficacy against HER2+ solid tumors.",0.25,2.625
2,Heart failure (broadened),none,no_kg,llama3.3:70b,0,8,F,6,0.16666666666666666,0,0,0,1,,kg,conflicting,2.0,Drug-8 has conflicting associations with heart failure via the vascular endothelial growth factor pathway.,0.625,2.375
2,Heart failure (broadened),none,no_kg,llama3.3:70b,1,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,Drug-8 lacks both direct knowledge graph evidence and a clear mechanistic rationale based on prior pharmacological knowledge for heart failure treatment.,0.5,2.375
2,GVHD + pediatric,none,no_kg,llama3.3:70b,0,8,C,1,1.0,1,1,1,1,,both,consistent,4.0,"Drug-6 has mechanistic links to targets involved in immune response modulation, which is crucial for treating GVHD.",0.5,1.875
2,GVHD + pediatric,none,no_kg,llama3.3:70b,1,8,A,8,0.125,0,0,0,1,,kg,conflicting,1.0,"Drug-6 has the least support due to conflicting and sparse evidence regarding its potential in treating GVHD, especially in pediatric patients.",0.625,2.5
2,COVID-19 (expanded population),none,no_kg,llama3.3:70b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Drug-8 lacks both specific knowledge graph evidence and clear pharmacological rationale supporting its use in treating COVID-19, leading to a low ranking due to uncertainty.",0.5,2.375
2,COVID-19 (expanded population),none,no_kg,llama3.3:70b,1,8,D,5,0.2,0,0,1,1,,prior,insufficient,1.0,"Drug-8 lacks direct evidence linking it to COVID-19 treatment, and its pharmacological profile does not clearly suggest a beneficial effect.",0.5,1.875
2,Delay T1D onset in children ≥1yr,none,no_kg,llama3.3:70b,0,8,B,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,There is insufficient information to confidently rank Drug-6 for T1D management.,0.5,2.0
2,Delay T1D onset in children ≥1yr,none,no_kg,llama3.3:70b,1,8,G,5,0.2,0,0,1,1,,prior,insufficient,2.0,"With minimal specific evidence, Drug-6's potential is inferred from general properties of its class, which may influence immune system function.",0.25,2.375
2,BRAF+ thyroid cancer,none,no_kg,llama3.3:70b,0,8,F,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,"Drug-8 has no clear association with BRAF+ thyroid cancer in the provided evidence, making its potential highly speculative.",0.25,2.125
2,BRAF+ thyroid cancer,none,no_kg,llama3.3:70b,1,8,C,3,0.3333333333333333,0,1,1,1,,prior,insufficient,1.0,"There is no provided evidence for Drug-8, making its assessment uncertain based solely on prior knowledge.",0.625,2.75
2,Chronic kidney disease,none,no_kg,llama3.3:70b,0,8,F,5,0.2,0,0,1,1,,prior,insufficient,2.0,"Drug-6 is ranked fifth with the assumption of possible indirect benefits to CKD patients, such as management of comorbid conditions.",0.0,1.875
2,Chronic kidney disease,none,no_kg,llama3.3:70b,1,8,B,1,1.0,1,1,1,1,,both,consistent,4.0,"Drug-6 has a strong mechanistic link to the disease through its target and pathway, supported by both knowledge graph evidence and prior pharmacological knowledge.",0.5,2.375
2,IgG4-related disease,none,no_kg,llama3.3:70b,0,8,F,6,0.16666666666666666,0,0,0,1,,prior,insufficient,2.0,The potential of Drug-8 in treating IgG4-related disease is uncertain due to a lack of relevant information.,0.0,2.25
2,IgG4-related disease,none,no_kg,llama3.3:70b,1,8,A,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,Drug-8 is ranked seventh with very low confidence due to no apparent link to the disease based on prior pharmacological knowledge.,0.0,1.375
2,Oral tablet formulation for weight management,none,no_kg,llama3.3:70b,0,8,D,4,0.25,0,0,1,1,,prior,insufficient,2.0,Drug-8's mechanism of action does not clearly relate to weight management based on prior knowledge.,0.5,2.0
2,Oral tablet formulation for weight management,none,no_kg,llama3.3:70b,1,8,C,5,0.2,0,0,1,1,,kg,insufficient,1.0,The knowledge graph provides minimal information on Drug-8's relevance to weight management pathways or targets.,0.625,2.25
2,Follicular lymphoma,none,no_kg,llama3.3:70b,0,8,F,3,0.3333333333333333,0,1,1,1,,prior,insufficient,2.0,"Drug-8's potential is considered based on general anti-cancer drug mechanisms, but its relevance to Follicular lymphoma specifically is uncertain.",0.0,1.875
2,Follicular lymphoma,none,no_kg,llama3.3:70b,1,8,A,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,Drug-8 lacks identifiable connections to relevant pathways for Follicular lymphoma treatment based on prior knowledge.,0.0,2.125
