seed,disease,kg,condition,model,shuffle,pool_size,positive_letter,rank,reciprocal_rank,hit@1,hit@3,hit@5,parsed,error,pos_basis,pos_agreement,pos_confidence,pos_rationale,frac_basis_kg,mean_confidence
1,Indolent systemic mastocytosis,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,C,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,Drug-8 lacks a clear pharmacological link to the molecular drivers of systemic mastocytosis.,0.25,2.5
1,EGPA (expanded),none,no_kg,gemini:gemini-3.1-flash-lite,0,8,C,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,Drug-7 is primarily indicated for unrelated conditions and lacks a clear mechanism for EGPA.,0.5,2.625
1,EGPA (expanded),none,no_kg,gemini:gemini-3.1-flash-lite,1,8,F,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,Drug-7 lacks a clear immunological rationale for the treatment of systemic eosinophilic vasculitis.,0.25,2.5
1,COVID-19 (expanded population),none,no_kg,gemini:gemini-3.1-flash-lite,0,8,H,9,0.1111111111111111,0,0,0,1,,,,,,1.0,4.0
1,COVID-19 (expanded population),none,no_kg,gemini:gemini-3.1-flash-lite,1,8,C,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-8 is not currently supported by sufficient evidence to suggest a benefit in the context of COVID-19.,0.5,2.5
1,Obstructive sleep apnea with obesity,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,C,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,No direct evidence links this candidate to the management of obesity-related obstructive sleep apnea.,0.0,1.625
1,Obstructive sleep apnea with obesity,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,C,9,0.1111111111111111,0,0,0,1,,,,,,0.0,4.0
1,KRAS G12C+ mCRC,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-8 is ranked lowest due to an absence of supporting data for KRAS-mutant oncology indications.,0.0,1.5
1,KRAS G12C+ mCRC,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,C,9,0.1111111111111111,0,0,0,1,,,,,,1.0,5.0
1,Diabetic retinopathy/DME (EMA Mar+May 2026),none,no_kg,gemini:gemini-3.1-flash-lite,0,8,G,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-8 is poorly characterized in the context of ocular pharmacology and lacks supporting evidence.,0.375,2.625
1,Diabetic retinopathy/DME (EMA Mar+May 2026),none,no_kg,gemini:gemini-3.1-flash-lite,1,8,B,4,0.25,0,0,1,1,,prior,insufficient,2.0,"Drug-8 is a known cardiovascular agent, but its direct utility in DME remains speculative.",0.375,2.5
1,Chorea associated with Huntington's disease,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,B,9,0.1111111111111111,0,0,0,1,,,,,,0.0,4.0
1,Chorea associated with Huntington's disease,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,H,9,0.1111111111111111,0,0,0,1,,,,,,1.0,5.0
1,Heart failure (broadened),none,no_kg,gemini:gemini-3.1-flash-lite,0,8,A,9,0.1111111111111111,0,0,0,1,,,,,,0.0,4.0
1,Heart failure (broadened),none,no_kg,gemini:gemini-3.1-flash-lite,1,8,B,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Drug-8 is associated with adverse cardiac events in other conditions, suggesting potential harm.",0.0,2.25
1,Acquired hypofibrinogenemia in cardiovascular surgery,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,F,9,0.1111111111111111,0,0,0,1,,,,,,0.0,2.0
1,Acquired hypofibrinogenemia in cardiovascular surgery,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,B,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-6 has no pharmacological evidence supporting use in hypofibrinogenemia.,0.0,1.5
1,Pediatric atopic dermatitis,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,E,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,Drug-8 is primarily indicated for non-dermatological conditions and lacks a plausible mechanism for AD.,0.0,2.25
1,Pediatric atopic dermatitis,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,D,1,1.0,1,1,1,1,,both,consistent,4.0,Drug-1 targets key cytokine pathways involved in the inflammatory cascade of pediatric atopic dermatitis.,1.0,4.0
1,COVID-19 updated strain,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,G,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-8 is considered unlikely to provide clinical benefit and may carry risks that outweigh potential advantages in this context.,0.375,3.0
1,COVID-19 updated strain,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,B,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-8 is not indicated for this condition and may present high risks of adverse interactions.,0.125,2.25
1,Delay T1D onset in children ≥1yr,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,C,2,0.5,0,1,1,1,,both,consistent,4.0,Drug-7 shows evidence of modulating inflammatory cytokines that are key drivers of pancreatic islet destruction in early-stage T1D.,0.375,2.5
1,Delay T1D onset in children ≥1yr,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,A,9,0.1111111111111111,0,0,0,1,,,,,,1.0,4.0
1,Unresectable thymic carcinoma (PMDA),none,no_kg,gemini:gemini-3.1-flash-lite,0,8,G,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,Drug-6 lacks strong mechanistic support for this specific histology.,0.0,1.875
1,Unresectable thymic carcinoma (PMDA),none,no_kg,gemini:gemini-3.1-flash-lite,1,8,C,9,0.1111111111111111,0,0,0,1,,,,,,0.0,4.0
1,Retinal vein occlusion,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,G,9,0.1111111111111111,0,0,0,1,,,,,,0.0,4.0
1,Retinal vein occlusion,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,B,9,0.1111111111111111,0,0,0,1,,,,,,1.0,4.0
1,Spinal muscular atrophy (pediatric expansion),none,no_kg,gemini:gemini-3.1-flash-lite,0,8,G,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-8 is not associated with any mechanism relevant to the genetic deficiency causing SMA.,0.125,2.375
1,Spinal muscular atrophy (pediatric expansion),none,no_kg,gemini:gemini-3.1-flash-lite,1,8,B,6,0.16666666666666666,0,0,0,1,,prior,insufficient,2.0,Drug-8 is largely uncharacterized in the context of pediatric neuromuscular disorders.,0.25,2.75
1,Chronic thromboembolic pulmonary hypertension,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,A,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,There is no established evidence supporting this agent's efficacy in the context of chronic thromboembolic disease.,0.0,2.25
1,Chronic thromboembolic pulmonary hypertension,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,E,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,Drug-7 has no recognized pharmacological profile that suggests efficacy in pulmonary hypertensive disorders.,0.0,1.875
1,Polycythaemia vera and essential thrombocytopenia,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,A,1,1.0,1,1,1,1,,prior,insufficient,3.0,"Likely represents a potent JAK2 inhibitor, which is the standard of care for symptom management in PV and ET.",0.0,1.875
1,Polycythaemia vera and essential thrombocytopenia,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,E,3,0.3333333333333333,0,1,1,1,,prior,insufficient,3.0,"Drug-1 has pharmacological potential as an anti-inflammatory agent that might mitigate systemic symptoms, though direct disease-modifying evidence is lacking.",0.25,2.375
1,Generalized myasthenia gravis,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,A,9,0.1111111111111111,0,0,0,1,,,,,,1.0,4.0
1,Generalized myasthenia gravis,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,A,9,0.1111111111111111,0,0,0,1,,,,,,0.0,3.0
1,Invasive fungal infections pediatric ≥2yr,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,C,3,0.3333333333333333,0,1,1,1,,prior,insufficient,1.0,No specific pharmacological data provided for Drug-5.,0.0,1.0
1,Invasive fungal infections pediatric ≥2yr,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,H,9,0.1111111111111111,0,0,0,1,,,,,,1.0,5.0
1,PKU expanded to ≥12yr,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,A,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-8 is ranked last due to the absence of any plausible mechanism related to the disease.,0.0,1.25
1,PKU expanded to ≥12yr,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,C,9,0.1111111111111111,0,0,0,1,,,,,,0.0,2.0
1,IDH1-mutated relapsed/refractory MDS,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,E,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-8 is ranked last as there is no pharmacological basis to suggest it provides therapeutic benefit in this specific disease setting.,0.0,1.25
1,IDH1-mutated relapsed/refractory MDS,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,C,5,0.2,0,0,1,1,,prior,insufficient,1.0,Drug-8 is categorized as low priority due to lack of relevant target engagement.,0.0,1.5
1,Retinopathy of prematurity,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,C,9,0.1111111111111111,0,0,0,1,,,,,,0.0,3.0
1,Retinopathy of prematurity,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,F,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,Drug-6 has no documented efficacy or mechanistic rationale for use in neonatal retinopathy.,0.25,1.875
1,Agitation associated with Alzheimer's dementia,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,G,3,0.3333333333333333,0,1,1,1,,prior,insufficient,3.0,Drug-5 acts on receptors often targeted to stabilize mood and reduce irritability in neurodegenerative conditions.,0.0,2.25
1,Agitation associated with Alzheimer's dementia,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,D,1,1.0,1,1,1,1,,both,consistent,4.0,Displays strong mechanistic alignment with established pathways for treating behavioral symptoms of dementia.,1.0,4.0
1,LDL-C elevation in statin-intolerant dyslipidemia,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,G,9,0.1111111111111111,0,0,0,1,,,,,,1.0,5.0
1,LDL-C elevation in statin-intolerant dyslipidemia,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,F,9,0.1111111111111111,0,0,0,1,,,,,,1.0,5.0
1,First-line anemia in lower-risk MDS,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,D,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,Drug-7 has limited pharmacological evidence suggesting therapeutic utility in a bone marrow failure syndrome context.,0.0,2.25
1,First-line anemia in lower-risk MDS,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,B,9,0.1111111111111111,0,0,0,1,,,,,,0.0,4.0
1,Atopic dermatitis,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,F,7,0.14285714285714285,0,0,0,1,,prior,insufficient,2.0,Drug-7 is primarily indicated for unrelated conditions and lacks clear dermatological relevance.,0.25,2.75
1,Atopic dermatitis,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,C,9,0.1111111111111111,0,0,0,1,,,,,,1.0,5.0
1,Acute HCV pediatric,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,F,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-8 is contraindicated in pediatric populations due to its toxicity profile and lack of therapeutic benefit for acute HCV.,0.0,2.25
1,Acute HCV pediatric,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,F,9,0.1111111111111111,0,0,0,1,,,,,,1.0,5.0
1,HoFH in children,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,F,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-8 is currently unsupported by evidence or mechanism for application in HoFH.,0.25,2.5
1,HoFH in children,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,E,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-8 is unrelated to lipid metabolism pathways and is inappropriate for HoFH management.,0.25,2.5
1,dMMR/MSI-H primary advanced endometrial cancer (+chemo),none,no_kg,gemini:gemini-3.1-flash-lite,0,8,E,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-8 is not currently recognized as a viable therapeutic strategy for this disease indication.,0.25,2.625
1,dMMR/MSI-H primary advanced endometrial cancer (+chemo),none,no_kg,gemini:gemini-3.1-flash-lite,1,8,C,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-8 is ranked last as its pharmacological profile does not align well with the current therapeutic landscape for advanced endometrial cancer.,0.0,2.125
1,Cerebral folate transport deficiency,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,H,9,0.1111111111111111,0,0,0,1,,,,,,0.0,2.0
1,Cerebral folate transport deficiency,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,A,9,0.1111111111111111,0,0,0,1,,,,,,0.0,3.0
1,Reduce MACE in CVD + obesity/overweight,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,D,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-8 lacks a clear mechanism of action relevant to the primary endpoints of MACE reduction in obesity.,0.25,2.875
1,Reduce MACE in CVD + obesity/overweight,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,E,8,0.125,0,0,0,1,,prior,insufficient,1.0,No significant evidence or mechanistic basis for MACE risk reduction in obese patients.,0.375,2.875
1,Palmoplantar pustulosis (PMDA),none,no_kg,gemini:gemini-3.1-flash-lite,0,8,F,9,0.1111111111111111,0,0,0,1,,,,,,1.0,4.0
1,Palmoplantar pustulosis (PMDA),none,no_kg,gemini:gemini-3.1-flash-lite,1,8,F,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,Drug-7 is primarily indicated for unrelated conditions and lacks relevant immunomodulatory activity for PPP.,0.25,1.875
1,Measles prophylaxis post-exposure,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,F,3,0.3333333333333333,0,1,1,1,,prior,insufficient,2.0,"Immunomodulatory agents may theoretically influence viral clearance, but carry risks of exacerbating infection.",0.0,1.5
1,Measles prophylaxis post-exposure,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,D,1,1.0,1,1,1,1,,prior,insufficient,2.0,Broad-spectrum antiviral candidates are theoretically plausible for post-exposure prophylaxis.,0.0,2.0
1,CKD in T2D,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,F,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-8 is unrelated to the identified metabolic or renal pathways for CKD in T2D.,0.375,2.5
1,CKD in T2D,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,F,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-8 is unrelated to the pathophysiology of CKD in T2D and may pose risks to renal function.,0.25,2.875
1,HER2-mutant NSCLC (PMDA),none,no_kg,gemini:gemini-3.1-flash-lite,0,8,B,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-8 is unrelated to the HER2/EGFR pathway and presents no plausible mechanistic link to the target disease.,0.375,2.625
1,HER2-mutant NSCLC (PMDA),none,no_kg,gemini:gemini-3.1-flash-lite,1,8,F,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,Drug-8 is primarily associated with non-oncology pathways and offers no clear benefit for NSCLC.,0.0,2.125
1,Heterozygous familial hypercholesterolemia,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,F,9,0.1111111111111111,0,0,0,1,,,,,,1.0,5.0
1,Heterozygous familial hypercholesterolemia,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,B,9,0.1111111111111111,0,0,0,1,,,,,,1.0,5.0
1,Crohn's disease,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,F,9,0.1111111111111111,0,0,0,1,,,,,,1.0,5.0
1,Crohn's disease,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,2.0,Drug-7 lacks sufficient evidence or a clear theoretical basis for repurposing in this context.,0.25,2.625
1,COVID-19 in severe renal impairment/dialysis,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,G,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-8 is contraindicated in severe renal failure due to its pharmacodynamic profile and lack of safety data in dialysis.,0.0,2.25
1,COVID-19 in severe renal impairment/dialysis,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,C,9,0.1111111111111111,0,0,0,1,,,,,,1.0,4.0
1,MASH with fibrosis,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,G,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-8 is unrelated to metabolic or anti-fibrotic pathways and appears unsuitable for this indication.,0.5,2.625
1,MASH with fibrosis,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,C,9,0.1111111111111111,0,0,0,1,,,,,,0.0,4.0
1,mHSPC + ADT,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,A,9,0.1111111111111111,0,0,0,1,,,,,,1.0,5.0
1,mHSPC + ADT,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-8 is currently poorly understood in the context of oncological applications.,0.375,2.625
1,Chronic kidney disease,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,Lack of relevant target engagement in renal tissue makes this an unlikely candidate.,0.25,2.5
1,Chronic kidney disease,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,B,9,0.1111111111111111,0,0,0,1,,,,,,1.0,5.0
1,Allergic fungal rhinosinusitis (AFRS) ≥6yr,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,B,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,Drug-8 shows no clear pharmacological rationale for use in AFRS.,0.25,2.375
1,Allergic fungal rhinosinusitis (AFRS) ≥6yr,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,C,9,0.1111111111111111,0,0,0,1,,,,,,0.0,3.0
1,Acquired hypothalamic obesity,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,C,9,0.1111111111111111,0,0,0,1,,,,,,0.0,3.0
1,Acquired hypothalamic obesity,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,D,5,0.2,0,0,1,1,,prior,insufficient,2.0,Drug-8 lacks a clear mechanism for addressing the specific neuroendocrine disruptions seen in hypothalamic obesity.,0.0,2.25
1,Pediatric glioma (EMA),none,no_kg,gemini:gemini-3.1-flash-lite,0,8,A,4,0.25,0,0,1,1,,both,consistent,3.0,"Drug-6 has a plausible target, but its efficacy in the blood-brain barrier-restricted environment of glioma remains to be proven.",0.75,2.5
1,Pediatric glioma (EMA),none,no_kg,gemini:gemini-3.1-flash-lite,1,8,G,6,0.16666666666666666,0,0,0,1,,prior,insufficient,2.0,Drug-6 does not show a clear mechanistic link to the molecular drivers of pediatric glioma.,0.25,2.375
1,IV formulation for rheumatic diseases (EMA),none,no_kg,gemini:gemini-3.1-flash-lite,0,8,H,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,Drug-6 lacks a clear mechanism of action relevant to the pathophysiology of rheumatic diseases.,0.0,2.5
1,IV formulation for rheumatic diseases (EMA),none,no_kg,gemini:gemini-3.1-flash-lite,1,8,A,3,0.3333333333333333,0,1,1,1,,prior,insufficient,2.0,"Drug-6 possesses properties that could be adapted for intravenous delivery, though clinical evidence is lacking.",0.0,1.625
1,Oral tablet formulation for weight management,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,E,9,0.1111111111111111,0,0,0,1,,,,,,1.0,5.0
1,Oral tablet formulation for weight management,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,F,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,Drug-8 is not currently associated with metabolic regulation.,0.0,1.5
1,dMMR recurrent/advanced endometrial cancer,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,E,9,0.1111111111111111,0,0,0,1,,,,,,1.0,5.0
1,dMMR recurrent/advanced endometrial cancer,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,E,9,0.1111111111111111,0,0,0,1,,,,,,0.0,3.0
1,Primary humoral immunodeficiency pediatric 2-11yr,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,A,1,1.0,1,1,1,1,,prior,insufficient,3.0,"As a potential immunomodulator, it may assist in stabilizing immune cell signaling pathways in pediatric patients.",0.0,1.875
1,Primary humoral immunodeficiency pediatric 2-11yr,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,G,1,1.0,1,1,1,1,,prior,insufficient,3.0,Drug-1 may have potential immunomodulatory properties that could support humoral response pathways.,0.0,2.25
1,Neoadj+adj HNSCC,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,2.0,Current data does not demonstrate a clear mechanistic link between this agent and HNSCC tumor biology.,0.25,2.625
1,Neoadj+adj HNSCC,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,B,4,0.25,0,0,1,1,,prior,insufficient,3.0,"Drug-7 shows potential in broader oncology applications, but its specific utility in HNSCC adjuvant therapy is not well-established.",0.25,2.625
1,Juvenile idiopathic arthritis (EMA Feb 2026),none,no_kg,gemini:gemini-3.1-flash-lite,0,8,D,6,0.16666666666666666,0,0,0,1,,prior,insufficient,2.0,Drug-7 lacks a clear mechanistic connection to the primary inflammatory pathways governing JIA progression.,0.0,2.5
1,Juvenile idiopathic arthritis (EMA Feb 2026),none,no_kg,gemini:gemini-3.1-flash-lite,1,8,E,9,0.1111111111111111,0,0,0,1,,,,,,1.0,4.0
1,"ALK+ solid tumors (tissue-agnostic, world-first)",none,no_kg,gemini:gemini-3.1-flash-lite,0,8,C,6,0.16666666666666666,0,0,0,1,,prior,insufficient,2.0,Drug-8 is likely ineffective for this specific oncogenic driver based on its known molecular targets.,0.0,2.25
1,"ALK+ solid tumors (tissue-agnostic, world-first)",none,no_kg,gemini:gemini-3.1-flash-lite,1,8,B,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,Drug-8 is not associated with ALK inhibition and may cause off-target toxicity.,0.0,2.625
1,Ulcerative colitis,none,no_kg,gemini:gemini-3.1-flash-lite,0,8,G,9,0.1111111111111111,0,0,0,1,,,,,,1.0,5.0
1,Ulcerative colitis,none,no_kg,gemini:gemini-3.1-flash-lite,1,8,B,9,0.1111111111111111,0,0,0,1,,,,,,1.0,5.0
